,code,caption,description,additionalInfo,tags,workspaceCode,dataType,index,operation,hidden,links
222,L3_MAL_TBP_S,"Total Biomass Production (Malwathu Oya West Sub Catchment, Sri Lanka - Seasonal)","Total Biomass Production (TBP) is defined as the sum of the above-ground dry matter produced during the course of the growing season. The seasonal value represents the total accumulated biomass during one growing season, from start of season (SOS) to end of season (EOS). A pixel value of -9997 denotes ""out of season"".","{'format': 'Raster Dataset', 'unit': 'kg/ha', 'dataType': 'Int16', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Malwathu Oya West Sub Catchment, Sri Lanka', 'spatialReferenceSystem': 'EPSG:32644 - WGS 84 / UTM zone 44N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'To derive the accumulation in biomass production over or during a growing season, first the start and the end of the growing season need to be identified using the phenology data component. TBP is then calculated as the sum of NPP, converted into dry matter productivity (DMP) units (kg/ha), between the start of the season (SOS) and the end of the season (EOS). At the end of the season, when the crops for the area can be assessed, the dekadal and seasonal TBP values are adjusted using an additional root-shoot correction factor data layer that allows the user to correct the TBP using the land cover specific root-shoot values. A limitation for the derivation of TBP is the dependency on phenological information, meaning that TBP can only be derived for areas where seasonality is detected. For ecosystems, such as tropical forests or deserts, that experience almost no seasonality, the start of season is theoretically set at January 1st and end of season is set at December 31st. Data component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 190, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 36, 'context': 'CATEGORIES_LIST'}, {'name': 'MAL', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30190,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MAL_TBP_S'}]"
223,L3_MUV_TBP_S,"Total Biomass Production (Muvumba catchment, Rwanda - Seasonal)","Total Biomass Production (TBP) is defined as the sum of the above-ground dry matter produced during the course of the growing season. The seasonal value represents the total accumulated biomass during one growing season, from start of season (SOS) to end of season (EOS). A pixel value of -9997 denotes ""out of season"".","{'format': 'Raster Dataset', 'unit': 'kg/ha', 'dataType': 'Int16', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Muvumba catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'To derive the accumulation in biomass production over or during a growing season, first the start and the end of the growing season need to be identified using the phenology data component. TBP is then calculated as the sum of NPP, converted into dry matter productivity (DMP) units (kg/ha), between the start of the season (SOS) and the end of the season (EOS). At the end of the season, when the crops for the area can be assessed, the dekadal and seasonal TBP values are adjusted using an additional root-shoot correction factor data layer that allows the user to correct the TBP using the land cover specific root-shoot values. A limitation for the derivation of TBP is the dependency on phenological information, meaning that TBP can only be derived for areas where seasonality is detected. For ecosystems, such as tropical forests or deserts, that experience almost no seasonality, the start of season is theoretically set at January 1st and end of season is set at December 31st. Data component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 191, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 37, 'context': 'CATEGORIES_LIST'}, {'name': 'MUV', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30191,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MUV_TBP_S'}]"
224,L3_ODN_TBP_S,"Total Biomass Production (Office du Niger, Mali - Seasonal)","Total Biomass Production (TBP) is defined as the sum of the above-ground dry matter produced during the course of the growing season. The seasonal value represents the total accumulated biomass during one growing season, from start of season (SOS) to end of season (EOS). A pixel value of -9997 denotes ""out of season"".","{'format': 'Raster Dataset', 'unit': 'kg/ha', 'dataType': 'Int16', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Office du Niger, Mali', 'spatialReferenceSystem': 'EPSG:32630 - WGS 84 / UTM zone 30N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'To derive the accumulation in biomass production over or during a growing season, first the start and the end of the growing season need to be identified using the phenology data component. TBP is then calculated as the sum of NPP, converted into dry matter productivity (DMP) units (kg/ha), between the start of the season (SOS) and the end of the season (EOS). At the end of the season, when the crops for the area can be assessed, the dekadal and seasonal TBP values are adjusted using an additional root-shoot correction factor data layer that allows the user to correct the TBP using the land cover specific root-shoot values. A limitation for the derivation of TBP is the dependency on phenological information, meaning that TBP can only be derived for areas where seasonality is detected. For ecosystems, such as tropical forests or deserts, that experience almost no seasonality, the start of season is theoretically set at January 1st and end of season is set at December 31st. Data component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 192, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 38, 'context': 'CATEGORIES_LIST'}, {'name': 'ODN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30192,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ODN_TBP_S'}]"
225,L3_SED_TBP_S,"Total Biomass Production (Senegal Delta, Senegal - Seasonal)","Total Biomass Production (TBP) is defined as the sum of the above-ground dry matter produced during the course of the growing season. The seasonal value represents the total accumulated biomass during one growing season, from start of season (SOS) to end of season (EOS). A pixel value of -9997 denotes ""out of season"".","{'format': 'Raster Dataset', 'unit': 'kg/ha', 'dataType': 'Int16', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Senegal Delta, Senegal', 'spatialReferenceSystem': 'EPSG:32628 - WGS 84 / UTM zone 28N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'To derive the accumulation in biomass production over or during a growing season, first the start and the end of the growing season need to be identified using the phenology data component. TBP is then calculated as the sum of NPP, converted into dry matter productivity (DMP) units (kg/ha), between the start of the season (SOS) and the end of the season (EOS). At the end of the season, when the crops for the area can be assessed, the dekadal and seasonal TBP values are adjusted using an additional root-shoot correction factor data layer that allows the user to correct the TBP using the land cover specific root-shoot values. A limitation for the derivation of TBP is the dependency on phenological information, meaning that TBP can only be derived for areas where seasonality is detected. For ecosystems, such as tropical forests or deserts, that experience almost no seasonality, the start of season is theoretically set at January 1st and end of season is set at December 31st. Data component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 194, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 40, 'context': 'CATEGORIES_LIST'}, {'name': 'SED', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30194,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_SED_TBP_S'}]"
226,L3_YAN_TBP_S,"Total Biomass Production (Yanze catchment, Rwanda - Seasonal)","Total Biomass Production (TBP) is defined as the sum of the above-ground dry matter produced during the course of the growing season. The seasonal value represents the total accumulated biomass during one growing season, from start of season (SOS) to end of season (EOS). A pixel value of -9997 denotes ""out of season"".","{'format': 'Raster Dataset', 'unit': 'kg/ha', 'dataType': 'Int16', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Yanze catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'To derive the accumulation in biomass production over or during a growing season, first the start and the end of the growing season need to be identified using the phenology data component. TBP is then calculated as the sum of NPP, converted into dry matter productivity (DMP) units (kg/ha), between the start of the season (SOS) and the end of the season (EOS). At the end of the season, when the crops for the area can be assessed, the dekadal and seasonal TBP values are adjusted using an additional root-shoot correction factor data layer that allows the user to correct the TBP using the land cover specific root-shoot values. A limitation for the derivation of TBP is the dependency on phenological information, meaning that TBP can only be derived for areas where seasonality is detected. For ecosystems, such as tropical forests or deserts, that experience almost no seasonality, the start of season is theoretically set at January 1st and end of season is set at December 31st. Data component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 195, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 41, 'context': 'CATEGORIES_LIST'}, {'name': 'YAN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30195,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_YAN_TBP_S'}]"
227,L3_ZAN_TBP_S,"Total Biomass Production (Zankalon, Egypt - Seasonal)","Total Biomass Production (TBP) is defined as the sum of the above-ground dry matter produced during the course of the growing season. The seasonal value represents the total accumulated biomass during one growing season, from start of season (SOS) to end of season (EOS). A pixel value of -9997 denotes ""out of season"".","{'format': 'Raster Dataset', 'unit': 'kg/ha', 'dataType': 'Int16', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Zankalon, Egypt', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Seasonal', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'To derive the accumulation in biomass production over or during a growing season, first the start and the end of the growing season need to be identified using the phenology data component. TBP is then calculated as the sum of NPP, converted into dry matter productivity (DMP) units (kg/ha), between the start of the season (SOS) and the end of the season (EOS). At the end of the season, when the crops for the area can be assessed, the dekadal and seasonal TBP values are adjusted using an additional root-shoot correction factor data layer that allows the user to correct the TBP using the land cover specific root-shoot values. A limitation for the derivation of TBP is the dependency on phenological information, meaning that TBP can only be derived for areas where seasonality is detected. For ecosystems, such as tropical forests or deserts, that experience almost no seasonality, the start of season is theoretically set at January 1st and end of season is set at December 31st. Data component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 196, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 42, 'context': 'CATEGORIES_LIST'}, {'name': 'ZAN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30196,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ZAN_TBP_S'}]"
228,L3_AWA_LCC_D,"Land Cover Classification (Awash, Ethiopia - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Awash, Ethiopia', 'spatialReferenceSystem': 'EPSG:32637 - WGS 84 / UTM zone 37N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 197, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 43, 'context': 'CATEGORIES_LIST'}, {'name': 'AWA', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30197,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_AWA_LCC_D'}]"
229,L3_BKA_LCC_D,"Land Cover Classification (Bekaa, Lebanon - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Bekaa, Lebanon', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 198, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 44, 'context': 'CATEGORIES_LIST'}, {'name': 'BKA', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30198,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_BKA_LCC_D'}]"
230,L3_GEZ_LCC_D,"Land Cover Classification (Gezira, Sudan - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Gezira, Sudan', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 200, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 46, 'context': 'CATEGORIES_LIST'}, {'name': 'GEZ', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30200,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_GEZ_LCC_D'}]"
231,L3_KOG_LCC_D,"Land Cover Classification (Koga, Ethiopia - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Koga, Ethiopia', 'spatialReferenceSystem': 'EPSG:32637 - WGS 84 / UTM zone 37N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 201, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 47, 'context': 'CATEGORIES_LIST'}, {'name': 'KOG', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30201,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_KOG_LCC_D'}]"
232,L3_LAK_LCC_D,"Land Cover Classification (Lower Akagera, Rwanda - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Lower Akagera, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 202, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 48, 'context': 'CATEGORIES_LIST'}, {'name': 'LAK', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30202,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_LAK_LCC_D'}]"
233,L3_MAL_LCC_D,"Land Cover Classification (Malwathu Oya West Sub Catchment, Sri Lanka - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Malwathu Oya West Sub Catchment, Sri Lanka', 'spatialReferenceSystem': 'EPSG:32644 - WGS 84 / UTM zone 44N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 204, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 50, 'context': 'CATEGORIES_LIST'}, {'name': 'MAL', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30204,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MAL_LCC_D'}]"
234,L3_MUV_LCC_D,"Land Cover Classification (Muvumba catchment, Rwanda - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Muvumba catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 205, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 51, 'context': 'CATEGORIES_LIST'}, {'name': 'MUV', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30205,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MUV_LCC_D'}]"
235,L3_ODN_LCC_D,"Land Cover Classification (Office du Niger, Mali - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Office du Niger, Mali', 'spatialReferenceSystem': 'EPSG:32630 - WGS 84 / UTM zone 30N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 206, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 52, 'context': 'CATEGORIES_LIST'}, {'name': 'ODN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30206,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ODN_LCC_D'}]"
236,L3_SED_LCC_D,"Land Cover Classification (Senegal Delta, Senegal - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Senegal Delta, Senegal', 'spatialReferenceSystem': 'EPSG:32628 - WGS 84 / UTM zone 28N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 208, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 54, 'context': 'CATEGORIES_LIST'}, {'name': 'SED', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30208,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_SED_LCC_D'}]"
237,L3_YAN_LCC_D,"Land Cover Classification (Yanze catchment, Rwanda - Dekadal)",This land cover dataset at sub-national scale (Level 3) shows a detailed classification with information on the the crops representing at least 10% of the area. It is published on a dekadal basis.,"{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Yanze catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'A supervised classification methodology is applied to assign a specific class to each pixel of the image. Training data consist of seasonal and long term metrics derived from dekadal NDVI time series, phenology and spectral reflectance data combined with reference data denoting the exact location of each of the classes specified in the table below.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 209, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 55, 'context': 'CATEGORIES_LIST'}, {'name': 'YAN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30209,"{'pixelTimeSeries': True, 'areaStats': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_YAN_LCC_D'}]"
